suite,task_id,split_role,language,init_state_id,env_seed,policy_seed_root,policy_noise_seeds,success,steps,wall_seconds,finished_at,stage_predicates,occupancy_trajectory,horizon_writer_lora,asset,panel,global_task_id,old_writer_unseen_auxiliary,paired_teacher_demo
libero_10,1,validation,put both the cream cheese box and the butter in the basket,2,7,7,"[237537544366603088,4377711933226485083,4788660007159805263,17393041038539281,6663540231053520189,5640786627733641716,6657465019700196683,557610952177037896,6990620465574385082,5083340144013246260,5431125978830615161,6771063504230683973,9171636196861380520,6092847668129716701,2633517551440705676,7678200001578988402,1207862821945206703,6905423834438823346,8451344072386187812,7954488185244623399,7419659545470780857,4033453314564488254,8262692835669004409,4338044275411720028,5749216235295601894,2144243427268010703,2726195583078283313,6536632245765142500,6030034414389871759,7208895055044926003,2217444040212311824,8504274990113212780,6821015111846485544,6151758962031277411,5539655904396036590,1734411083081132399,1944860338937866814,3723878479175287422,2121489029533903927,4724699252759105581,8210828354769804888,8219379349200928774,8943552267309242913,5001365223098226299,8574791211410507597,1198132679271159053,696783229804103743,2469720650938780408,7863796595324854571,40578665032007877,207906401635952564,7442488373002408494,7145202880192885009,6187894358791876805,6268169459498638206,1243927226115219108,2995758008844218891,6009473991422210924,5012125767614478739,2626403740146658947,2520420618293281790,2722476508276810225,6840912642664133171,83875925733558605,7089712986038390783,8603608808279576523,5700704723648848733,7853938343515516028,7607005850956452125,6787314053515032945,524117091167867868,7468508234243980107,8997725298965051947,5530287410135940858,395342534446465335,9197979703121896904,6839877507678758060,4193645749647424219,1432438538352840906,6572792808584455210,8997749385902775353,6106476188912778535,3202501799050848954,5543052816613552351,7812759279058855258,3455343860059300031,5191939225307625937,3314743897481995836,8671963553220609745,4068493854088256022,6045642874181940811,2542234573193339791,7145175376455663805,7636246394926315465,2947224322543040359,3825001018252672089,1537923074713159130,3521113722070615648,2789342468843698042,6358115943118138748,589779690775283711,2891160029758315162,3809874528271221723,4056298425238616656]",False,520,90.77572140144184,94.69920814037323,"{""ever_satisfied"":[true,false],""final_satisfied"":[true,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":272}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_10_task_01_state_002.pt"",""replans"":104}",,S1000,common_held,31,False,2
libero_10,1,validation,put both the cream cheese box and the butter in the basket,3,7,7,"[1172433371271890943,1977564003530107199,8115592664614019157,6159323659024996084,2519690596343933893,3091526433145304265,4983200605690899963,8777235373924435877,24668664935122978,4738901875664707595,9146685982721738885,8764811733564714342,6635306866755069675,5286559259175742777,5561457748788341118,8896975671599236419,2575262689060700357,6429110907832080416,4108929753508194225,1278920952570853036,1936917704056445379,2542411021763533232,8853479110757827692,869142526677507796,4060095511433873165,6042885968174723371,4337192355065126869,6967237333313553850,9162203836822167091,1868390445493595235,468709751550360953,5295565572124894114,7834904024165627271,7270315595052438460,3386901692833337559,3416748962656713806,1719984605159610797,2396878498197051677,6830277733851247257,7942976674111433413,1536695889054105869,5082661196935383747,1144820361304319481,4542936399383682853,5541067093559189534,529690065245781455,5029462307555248978,2137477655576930501,5321188535125895451,2070104391903597384,834847158006402801,7253483230452966487,1052936468480163351,8552025359293890063,7580603615504933225,1569145745296256517,6137949514422224468,7562660764472843969,409141062691524893,3383973460302621511,4630998784918542100,3899346986818037287,3175265089064140439,4924449011951044938,4156303845325359211,7694900448521195924,1400762935104569802,6960604059106592194,452563245186382647,7754987409397160068,1680669419616164166,849553679760382897,383189082628014288,5862143357937734684,7568163160770022781,7599529908373285936,3041142869534331622,105126237026140907,6214206691709410873,5836993509239406059,2165691052611190382,5704704268049717633,9002768234225885334,4249241578151460139,2109850119882463633,5014070768486082812,2395669259448408164,5205698568647499533,8206439807761392850,2138773401876216925,3245202509019310374,2041230882120757968,6213452421643305544,1149559515864541208,3138556340763352961,7153861174883512995,6711370508369598272,6512528167997487817,4138676164903788156,6941894878824137839,7310574618247592754,4136379133205037650,4348489292662483355,9204963173706685255]",False,520,90.77997880708426,96.01844045612961,"{""ever_satisfied"":[true,false],""final_satisfied"":[true,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":443}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_10_task_01_state_003.pt"",""replans"":104}",,S1000,common_held,31,False,3
libero_spatial,5,train,pick up the black bowl on the ramekin and place it on the plate,0,7,7,"[2332885929743906144,78210733290086199,3376592463069148898,7762815535033294232,625510416208986258,3274933733165795718,7831323212908477482,5876748357668257882,1219742529252700978,3198280787423874558,6249066565456398768,1170866556549183009,7172139499213454659,8781504831879024928,8202668504019271104,4242518137201564467,6074743199953778731,3572416567353859243,3948101554073552467,2456074848484716406,2515480201758908000,6752103479293961129,7215025446226185204,419867315998950590,529320435660180835,7318853563378627806,5517754333899680037,6263360992849926639,1720047318602775534,7777319485478269766,6557906389465072226,3711320029471490300,4250064725652837133,2969554618847881582,4307727544405268719,1372467830875306444,8510528787558831859,2838534541106559188,1685529326513934597,2183662958967784552,7146994113559057928,62888092219564004,9166618968524224175,6180584448943975133]",False,220,46.30037486599758,47.44063167227432,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_05_state_000.pt"",""replans"":44}",,S1000,train,5,False,0
libero_spatial,5,train,pick up the black bowl on the ramekin and place it on the plate,1,7,7,"[2108315156300481109,6305114771558722149,6669850385748815919,1597813286460548712,7256603962091698256,6162984425250244553,7024547178120253095,1894120186701069329,8416214940848459239,6776971739970383916,2003017125639076934,8282448937498330936,3625812035987816419,7680878236674968614,9102634027979643941,2770263705301515055,282655066547685318,1470109964666606529,4854768729180947533,4124903719737178652,1700448181180929760,4490158752597238344,7905743133996349620,6821285366889719649,2461765285564524775,3584534081273812974,188984236913247951,4039841045981433938,2845525868517977756,3677176578402272213,6861732279648739580,3359910513694036377,6167678410791689653,4185223177886247438,2036281037065285179,2016443097241237873,1379107715750054549,8044249536166331236,8717044275078694480,734642186917274412,4094049157160968099,7775164576814330987,944204938559355685,2852116055750718005]",False,220,45.69911912595853,47.937121976166964,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_05_state_001.pt"",""replans"":44}",,S1000,train,5,False,1
libero_spatial,5,train,pick up the black bowl on the ramekin and place it on the plate,2,7,7,"[3560787555776424136,7226996573937802746,6855028940056842727,5825837294166451036,8732433570626755307,5302160669969465098,4822764827269271930,8522734176745473494,801129458069335042,1019998127984911016,8592203178932525271,767638826384455817,4129916199427641160,8113388187416614587,1009567069286752128,8291526830846242392,6231563887409315064,5202871763461620023,8413557639544490437,2604695222963429568,7474100169620082969,6939913757011356350,4377677867101078987,619626033091982657,4327406935105831941,6755561498347802113,596633032261620268,8262559582572550490,7609756894518033340,8859764456095952615,3263017358873858240,5667222327218414760,8285722167319991976,4962206047362986833,628942182809077211,2514081801048740255,6722096763244652334,2782744075623696567,4011394175183338356,6729568237190971594,5674120563080936503,1640136687610023996,2673276125052331031,607466935962155282]",False,220,45.18358236597851,48.53037200914696,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_05_state_002.pt"",""replans"":44}",,S1000,train,5,False,2
libero_spatial,5,train,pick up the black bowl on the ramekin and place it on the plate,3,7,7,"[3621597416465773204,8359337169648245935,5744939891821775059,7086073565515240221,8414104011005972442,1357607194157334646,2457086667379005528,5139625551208531962,1783376984749811127,2203776395258555631,3657205777711994108,7764281548266222437,3692589158748323839,6333526485836836501,7238512290876979597,8252196340216571223,1391771959196485743,6178020184378955223,1721163266043831601,4312768008700186563,2859265695794382997,6257629896877401346,3214259742792075943,1999357425995595611,8867469239714716146,258670271998867373,3128089778059045497,4972603320284032672,3517116997601447791,8458840178778282710,3850010694656790019,6039143352532170053,5728601851165170391,5397310806882260251,2293439605123562986,3944940115202676581,3887942342016073271,7193857442464383750,5977725493914439167,1467464744768087708,4873965942234301875,3138613920958659569,2614654898400994111,1214837462032301007]",False,220,44.506514417007565,49.002776521258056,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_05_state_003.pt"",""replans"":44}",,S1000,train,5,False,3
libero_spatial,7,train,pick up the black bowl on the stove and place it on the plate,0,7,7,"[8860512939643002952,7305892915116313584,6600149728612776307,8752014322555712292,9159443665344864132,3748566440965895194,673031707609208575,4382847811375432032,3183953177240202152,4827959849555365684,8027860632661586452,523990053016017450,9085873970308404896,8932401287869707718,3414090784665512976,7516448465408070827,1406352271980649565,7521697099492649814,4462510421249513874,3876035414895575679,5299465691909999882,8781439129847774454,6686528434166226194,972450351795151281,8501228768998065543,6570497713169987822,8926319604569092948,7467137384336142156,8715989747040334637,7553794064450203750,1867090488174328185,8713623752085903967,2018399233084375032,7697234974128612340,3373861830450754595,7023870070807581062,7232008765895980829,1319191758015803273,8824393410243941484,1821644571536674057,9211699686423089978,8015531214313154594,166769444770474591,788725106577255312]",False,220,45.36794403102249,46.553418449126184,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_07_state_000.pt"",""replans"":44}",,S1000,train,7,False,0
libero_spatial,7,train,pick up the black bowl on the stove and place it on the plate,1,7,7,"[4534021060883521833,9026905912977082461,4808555720481214932,8503670798955834384,5972345743408122066,8838525188849991096,2856101562254632339,4482595906452315814,3434188169977942467,7985418067034188883,9097367675132806926,2058352380433547633,3431551927526130333,8808354954499189918,557616745451118471,7019629026487755929,5921363881277097403,8825026556377032831,2264481834634252451,457293413597673605,3581166459691132976,6043476433407198372,8252721951464966321,5977862060771975128,1996687696070853151,9209232472459138575,7622663028896655265,4255038315152990171,366551764046136265,2625371671359880979,8361105411971417144,8148195376031484920,928025999102823790,7057195203994247830,8608270151072806098,1033665008064079817,5408478035830420928,2854281182602577130,703693014726658791,2162854433811719613,4446116686145709194,2465442177313578711,5128799296062872646,6119132777618902701]",False,220,45.10713233286515,47.3966204598546,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_07_state_001.pt"",""replans"":44}",,S1000,train,7,False,1
libero_spatial,7,train,pick up the black bowl on the stove and place it on the plate,2,7,7,"[2716251375073171738,8049712028238188176,1598961167065654123,4755763789268781435,4646857958709024522,6914225840622955044,5573874959127695675,7114826051942459516,4493222236179623310,6151224640883173422,1308415051361516778,9096980738005567473,8228643533572900652,7691863563192459793,7592960794211444420,9056922484206779306,2234326808775397208,4827621346943853126,5758187805781238965,887643835648115926,4246874755487696912,3883115485969714727,2540104280623826014,1193382702733136726,7839651454512889570,2752705616438492218,6596127430420649144,8011189765139562093,7657678188807738705,4136561560056667068,5502371455550140868,9124063493594759361,1096978923999802024,3691642810089932046,1350503961224824278,6931243959765902062,8513184159200957929,2354360847982983501,1559609129718358565,8658316650126808413,992211794280987411,2014052334291499825,4733012067838475632,7414480624327730809]",False,220,44.476140677928925,47.85430574696511,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_07_state_002.pt"",""replans"":44}",,S1000,train,7,False,2
libero_spatial,7,train,pick up the black bowl on the stove and place it on the plate,3,7,7,"[6262820076752428103,4647141719007556199,2558909064595167663,1436225617566126154,5331028542787216864,1700471507057443990,3493721523755451788,2886529366537706207,6967346967983560001,5617073074102920609,5984865832338637220,8559952677090218467,3832477420239482378,176646764400085765,6848534797422537363,4932562024647258224,5609398224426934900,4717874863988391871,3495055827177260515,7918636031778131271,3293542358724567982,7135344104179070012,8594750535769308648,3068481545553526444,882582486138518872,8233200411611681330,8836471590733518329,1092839793726281515,5076721043873990191,6123797165048088388,8566218056205422831,7590698441763584275,1067936753010051552,4938517659207714631,889191607367449604,4637707384472806247,3136167389186418517,7277601344182250460,7387250140809077371,8604712355558316801,8788077342305950833,706451729583457908,8554541869488887042,2672233267812391749]",False,220,43.83557459618896,48.41826622001827,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_spatial_task_07_state_003.pt"",""replans"":44}",,S1000,train,7,False,3
libero_object,2,train,pick up the salad dressing and place it in the basket,0,7,7,"[926971204240776524,8852970192180508234,7594642915430612756,6949624471219738414,8678418478545596585,7955862672732622887,3105327838272853580,6211554433824911803,6656189574454732066,5578928989321598728,5992228228138252069,1563889852935576123,2143145904404040586,166840200037075020,8136154808220516449,8394378735983203648,6806365180665921169,3588972006584734615,8041013076229572720,3899524213718088049,1060033558408845916,1474019411076631326,4030917986631749338,1920393417184737037,6555893101066362251,4074366801348485076,9103703520426295733,5289540875458414095,3365390134638702452,4761972337007149352,4642007772747823066,7595541929468217684,4074130817975153093,687947983413259556,7625823318009818227,4355837874647858810,378510985675781992,6861483343885848967,5544443133397653846,8504945874298111846,3936471725185063664,3184698899490369770,6133121317896143374,8124899137362954845,1421680698983409170,414897024173015815,4965105652593542295,4028466195025967238,1747304219119290569,3384761602727740980,1822677422629841440,5752688090852102310,947607838593085681,6410966819665196468,4119011256166479593,7651148439807336995]",False,280,47.400012461002916,48.519132687710226,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_object_task_02_state_000.pt"",""replans"":56}",,S1000,train,12,False,0
libero_object,2,train,pick up the salad dressing and place it in the basket,1,7,7,"[1901561695000682192,2003766107740913469,8755200202034928571,3133797423555193730,8435314461711372540,5267886066226551003,695848683296115357,2713319643480232557,9188174131248631266,1362528486973096986,6839078978808543802,220334253274724613,73283253109529949,4947001090250361269,632322592973956895,1917767870106579780,4306378780912509961,7511429792504407578,8536027760756004605,2182079769965389270,3975142908658168401,2565459673285321056,3189876221184975315,6453834132575965793,1774322765775069461,2843693022487972725,7373677649854649301,3086439080011965080,8152262382344389222,5717011585812009083,4119944326188867785,1323441598191467120,1889714953393603785,5191220327495673327,7694156533531543963,7495959713903553051,6783463270577461664,8756921786846037510,8112098236217851224,8200168533135899433,2028940080133672165,2024310360713863999,3994415375352535725,6664617973221683548,6655741272199419378,907258625021504820,8948112858356337270,8644386923918930220,7481039100869315351,3011156613347040234,1582254911761359315,5472288417531588728,4781665992265395053,6631220592358479453,4037821958267693051,3636440491695181790]",False,280,46.91268160799518,49.1842728657648,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_object_task_02_state_001.pt"",""replans"":56}",,S1000,train,12,False,1
libero_object,2,train,pick up the salad dressing and place it in the basket,2,7,7,"[819876312240355918,7393526760793077091,8219609591024630774,678086930081810191,5378668988763670442,8562896929448108889,7952206833824424980,6153578163397244934,8600353560611264702,5360519908927206101,1677456591289604523,4312131950909776386,1300295824871377689,8889213098818255465,506148884820736663,2789678235081217361,2700613037678503463,8166941857721968609,884944661215142797,4953819884431911953,4135886623190422532,4445636141886008669,4937543429469994179,1010900006734588013,5199730149621723732,6518585211636964647,8997351660534223289,5356573588739936257,4714849124857119837,193951054744898384,1762877312884787248,2404646303181169857,2605527945320466828,3447154030184229443,8790014835371623008,3889939628997399010,7421954123470736643,4488619821623410764,4160300164860709177,8855054048831931175,7329290406030931087,2081807024682103391,5159253211862069775,877956378140801670,8152468559839654363,5519465065735787234,3457895309141532787,393211916946199439,5657007264506806158,3130348390783210744,7288498309655178837,8538400492206860910,2218218315446327916,7111474715722402595,718482248167924527,8177669145935066372]",False,280,46.45783088123426,49.88147013215348,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_object_task_02_state_002.pt"",""replans"":56}",,S1000,train,12,False,2
libero_object,2,train,pick up the salad dressing and place it in the basket,3,7,7,"[8639434405770398152,205919488606740875,2501948881802714263,5069929753859729762,3302366391688415942,9001581433863466647,9100694176453527499,328107878187802325,765954685160989904,6696427461794402730,3918120898880784857,907785793522543587,4121862568451884869,8672988666222239330,6314501926142379404,7414403981683438948,8881091179082601343,1875116340184474766,1900830040124490039,1950079712428461041,2516449151849810246,2310421115796619497,9054438725339839852,300142070450751365,7502943848515967706,7525226907824315211,1579069792832207232,2126256233270394446,200425568793567960,1473398849984927838,256974336133703160,2579939327168962525,7516160650261415276,5804312339824171996,1125953436632123172,8972614325382409897,6585408981715560279,8657870435269572251,4359114053935924699,4358653051936709503,8564780160120538480,5772594916368460674,2487848699716086663,6540382024773083440,6087995028654358106,1509307301461323395,3132709909459763677,5386500077548155145,8902967546907806115,5367969233733623052,8661713807828836874,8865162749370189000,9001557041549757974,7615066434818214185,5998747412507569924,1772336693234564772]",False,280,46.17005033278838,50.760319247841835,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_object_task_02_state_003.pt"",""replans"":56}",,S1000,train,12,False,3
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,0,7,7,"[907041501630148667,4612298201938112620,7281379436564235312,8338984819693199724,2296327197964993479,1274874525767175883,1421085673004716131,8425219134706071258,2062056564332073825,3071823040802638185,7938505278379970267,3522984377378569669,5154699334473623640,5638591476749275226,7552400992327635367,4732095005522759435,548401318343329476,267082782734891939,5857808572556056244,728457632512888542,2479756125584198374,4267585010630026791,3441643870553481288,8467915757498431008,5439084353704905879,2429549296788933905,55074050952303357,7067922698958479450,3148481196641040200,7928035374902457223,2440436879351599588,3729017454671572477,656442492107433950,6368157897057010948,3464442594792354172,1280125980264144632,8474274633303663975,4870810077541056637,7166101728600443393,369158490192561197,764757969214367234,3552159545576718613,994019392606449986,7808204169934001903,6396956296601003891,2148627265909606181,3392973609910076788,7144436042418807983,5348980458885744959,4710379024947167801,2102325676071880200,7802958165199808900,7461942172918253974,1218388398405274306,392458831657878906,6590274664344723069,1400311591597243061,6427826179529007617,7561970502556684824,16365147013489906,5228993989077058462,295910565704308193,3394426775192119598,8885130823453246454,3748372839250570386,3320561817070163554,966629360257932400,4811120863705711270,296829742769947350,3092804896698176966,296167447230495646,810089096932966293,8741917624679889136,7871940741339257513,8401821595854342203,4242417619588867427,9138461713831371825,6024350963047988776,977910218116802625,5200378620612232775,6399390929912526975,4744121557822715846,3997620433158045038,223723754650196826,3518372711840788568,3634511857670995257,3916680606408163829,2501694197616607605,4822630195595801752,6420702409120910458,8409977474229500199,1018442530405220125,7958461568913414347,1035610121672196957,295204503310828007,6086186534023783407,2787746379315941291,3736818618910971356,7174628741712051589,5921757162884404215,3931247013430965799,8442066800826368234,5675513978904135468,4505244731065817687]",False,520,86.82068594405428,87.912950838916,"{""ever_satisfied"":[false,true],""final_satisfied"":[false,true],""peak_satisfied_count"":1,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":114}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_10_task_07_state_000.pt"",""replans"":104}",,S1000,train,37,False,0
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,1,7,7,"[6054502716598075368,3373274192069980437,3185364884059471209,3608991073448512685,517748803206916309,9010808168683658860,3969398306279785984,4655120805785931556,7448513816754508384,6099694596918001882,2806494977354897077,1697037100477914334,3569436727247049860,9001816453034556463,5893953901839926098,379451450119823168,8132891434927867249,2722460681803149974,1058756159028552051,8444513812763477876,6323003568009789490,52925706232198483,3407496001400737197,794108315628650049,1689708956482017287,6306014752980090556,222897003135104657,8970068682809487284,4922052258049670881,8302988477073037773,1401187420163282846,5228472353476866614,4162134272585034759,6051809908143140903,714351754922177042,7991097623387708277,3396592449574138399,858780414343094743,1449441676156483277,3888627651511577075,155784254709717277,6010283337508566400,3779320978360101683,4318483056333515657,4692049277477932425,1941648099277504086,6553702964953029061,4236415250678739318,6518696491373012657,190199796422483962,8469442507697709941,7455061427177288459,4234408307774238832,4590956702557915850,6208500787622481845,3636122027318942685,2679645038158141695,5819158568058406159,1802602973444189485,3831144166720032239,1040054466211122704,6993185429138551357,3768803779400020884,510294469297024565,950927877389133366,8484010846785167239,3582158776025324215,5718180638084070370,8933752313594336548,1928031053182024831,4015617872392473536,820497684339733641,5926618261464899105,4649812173987320543,2209302671799867726,6331683035942567992,4470305473552257165,7628422331271476795,3618030208784749640,6201299382274795221,7737420559239050910,4223015513045081968,4200282289783786762,324168955198484415,2673655210954264192,671449631717851877,8543274320607591621,8659223830905750508,7956748313373601931,6982828976739134818,7446992908545697567,3815967400527592716,234038522364502723,1737442943690687005,6286049096464904391,271914701293051695,8471339901034421080,9000154197992288312,8547620048380180551,1511146987209210290,5309627985096157116,2182630813419250643,7745561134183826985,1331092219490038653]",False,520,87.10403200890869,89.21128246886656,"{""ever_satisfied"":[false,false],""final_satisfied"":[false,false],""peak_satisfied_count"":0,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_10_task_07_state_001.pt"",""replans"":104}",,S1000,train,37,False,1
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,2,7,7,"[1141831798795922170,476116436293911919,8237067642382420058,8506762262383606495,8118914937716207702,6284120947842339944,5004368348949994857,2575816952202784325,8399303744084685300,3438407395270645068,4847004481919487525,4778235962858992395,2987713141466338533,7585356651342685923,6087824187240540081,2465977945630732666,818275127846322222,4361172374205476552,1363189026606831070,7707235255140555837,237400437888141885,1146283858514531568,3850848674028441834,650811130426090841,6160135171061725906,3483504987025845820,6498816732458390038,7218577709392159996,7128287944051605903,50186553606729547,703871423265154097,6748925175270680900,62943701319998776,8871551844684075718,6246572900359449399,6724406725943219299,7589562940788109256,1311415916896953251,8538578553698842348,8590143181027533353,1727269024583300655,8874194122223207471,1494456880129197172,1258027500909655032,2123678301846287987,6615294656067858141,5292781605920597399,6766452077574426209,4106142271637509256,7944857383135646459,2758304030882941327,1233962433497190800,5931477854873810331,1925478660043407668,2134106801114080327,4348801145395112301,6160679031719540698,3369816591660648786,2280960161367007601,557433821533756898,1217891274277304196,6202938268278775218,5240813012727036006,4138247183796128962,2054745184669374678,6688422715802741941,5370938374695873133,970657361401365502,4713334836722068677,2850674496921258715,6440404907726577001,6171658903066643722,997422333609621335,7577269608788472229,3446083354664527197,510780841048115194,8515050851575796409,6920007193926463418,6126022714081227279,1955590628937665394,6698644887553929726,6541561136147510786,7011330802243393838,348519991771392262,9130587294232619711,2451859591301851178,3481335388180168434,5233216538340285585,3062247386180999954,4288550607542731705,1882046761460653632,9071015358654588223,6951379190886080891,6077096367902582772,2626458182097447421,7090134528142170725,1115484594475126944,8779766114981472810,8940209548837429144,5707024185741747726,7920270302049334209,3618632278539522716,5519291449870267523,2928146858623352653]",False,520,87.6804073820822,90.82301964517683,"{""ever_satisfied"":[true,false],""final_satisfied"":[true,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":201}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/S1000/trajectories/libero_10_task_07_state_002.pt"",""replans"":104}",,S1000,train,37,False,2
