panel,writer_step,arm,suite,task_id,init_state_id,language,success,steps,wall_seconds,split_role,env_seed,policy_seed_root,policy_noise_draws,condition_id,selection_mode,selection_seed,video_ordinal,language_global_task_id,used_video_global_task_id,used_video_suite,used_video_task_id,teacher_demo_indices,paired_correct_demos,paired_other_demos,video_raw_frame_count,video_sampled_frame_count,single_complete_rank16,writer_invocations,panel_integrity_passed
cross_episode_correct_600,600,correct,libero_goal,6,29,put the cream cheese in the bowl,1,97,49.450119622051716,validation,7,7,20,task_26_demos_16,per_init_ordinal,20260911,29,26,26,libero_goal,6,[16],[16],[33],105,22,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,30,put the cream cheese in the bowl,1,106,53.908639376051724,validation,7,7,22,task_26_demos_39,per_init_ordinal,20260911,30,26,26,libero_goal,6,[39],[39],[6],131,27,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,31,put the cream cheese in the bowl,1,111,55.33713801484555,validation,7,7,23,task_26_demos_12,per_init_ordinal,20260911,31,26,26,libero_goal,6,[12],[12],[29],136,28,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,32,put the cream cheese in the bowl,0,300,143.171616692096,validation,7,7,60,task_26_demos_42,per_init_ordinal,20260911,32,26,26,libero_goal,6,[42],[42],[9],112,24,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,33,put the cream cheese in the bowl,1,93,63.00720936246216,validation,7,7,19,task_26_demos_48,per_init_ordinal,20260911,33,26,26,libero_goal,6,[48],[48],[15],135,28,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,34,put the cream cheese in the bowl,1,123,76.16298708505929,validation,7,7,25,task_26_demos_32,per_init_ordinal,20260911,34,26,26,libero_goal,6,[32],[32],[49],85,18,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,35,put the cream cheese in the bowl,0,300,138.97093747090548,validation,7,7,60,task_26_demos_13,per_init_ordinal,20260911,35,26,26,libero_goal,6,[13],[13],[30],96,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,36,put the cream cheese in the bowl,1,112,69.22477368172258,validation,7,7,23,task_26_demos_04,per_init_ordinal,20260911,36,26,26,libero_goal,6,[4],[4],[21],94,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,37,put the cream cheese in the bowl,0,300,136.42518991976976,validation,7,7,60,task_26_demos_30,per_init_ordinal,20260911,37,26,26,libero_goal,6,[30],[30],[47],95,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,38,put the cream cheese in the bowl,0,300,135.1661966238171,validation,7,7,60,task_26_demos_03,per_init_ordinal,20260911,38,26,26,libero_goal,6,[3],[3],[20],104,22,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,39,put the cream cheese in the bowl,0,300,133.84718811232597,validation,7,7,60,task_26_demos_46,per_init_ordinal,20260911,39,26,26,libero_goal,6,[46],[46],[13],114,24,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,40,put the cream cheese in the bowl,0,300,125.47427474986762,validation,7,7,60,task_26_demos_14,per_init_ordinal,20260911,40,26,26,libero_goal,6,[14],[14],[31],106,22,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,41,put the cream cheese in the bowl,1,130,79.4982211496681,validation,7,7,26,task_26_demos_28,per_init_ordinal,20260911,41,26,26,libero_goal,6,[28],[28],[45],95,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,42,put the cream cheese in the bowl,1,89,61.24445872195065,validation,7,7,18,task_26_demos_19,per_init_ordinal,20260911,42,26,26,libero_goal,6,[19],[19],[36],92,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,43,put the cream cheese in the bowl,0,300,121.37019413616508,validation,7,7,60,task_26_demos_17,per_init_ordinal,20260911,43,26,26,libero_goal,6,[17],[17],[34],107,23,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,44,put the cream cheese in the bowl,0,300,120.14077770337462,validation,7,7,60,task_26_demos_33,per_init_ordinal,20260911,44,26,26,libero_goal,6,[33],[33],[0],111,23,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,45,put the cream cheese in the bowl,1,97,62.63941574282944,validation,7,7,20,task_26_demos_37,per_init_ordinal,20260911,45,26,26,libero_goal,6,[37],[37],[4],96,20,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,46,put the cream cheese in the bowl,1,107,65.54972986876965,validation,7,7,22,task_26_demos_15,per_init_ordinal,20260911,46,26,26,libero_goal,6,[15],[15],[32],86,18,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,47,put the cream cheese in the bowl,1,103,62.19483163300902,validation,7,7,21,task_26_demos_25,per_init_ordinal,20260911,47,26,26,libero_goal,6,[25],[25],[42],108,23,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,48,put the cream cheese in the bowl,0,300,48.70533032901585,validation,7,7,60,task_26_demos_06,per_init_ordinal,20260911,48,26,26,libero_goal,6,[6],[6],[23],110,23,True,1,True
cross_episode_correct_600,600,correct,libero_goal,6,49,put the cream cheese in the bowl,1,103,21.944074200466275,validation,7,7,21,task_26_demos_18,per_init_ordinal,20260911,49,26,26,libero_goal,6,[18],[18],[35],96,20,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,0,pick up the cream cheese and place it in the basket,0,280,140.3010015701875,validation,7,7,56,task_11_demos_34,per_init_ordinal,20260911,0,11,11,libero_object,1,[34],[34],[1],127,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,1,pick up the cream cheese and place it in the basket,0,280,139.1618628660217,validation,7,7,56,task_11_demos_10,per_init_ordinal,20260911,1,11,11,libero_object,1,[10],[10],[27],132,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,2,pick up the cream cheese and place it in the basket,1,244,126.8541322434321,validation,7,7,49,task_11_demos_12,per_init_ordinal,20260911,2,11,11,libero_object,1,[12],[12],[29],133,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,3,pick up the cream cheese and place it in the basket,1,225,116.78647944144905,validation,7,7,45,task_11_demos_02,per_init_ordinal,20260911,3,11,11,libero_object,1,[2],[2],[19],125,26,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,4,pick up the cream cheese and place it in the basket,1,217,112.5369364079088,validation,7,7,44,task_11_demos_39,per_init_ordinal,20260911,4,11,11,libero_object,1,[39],[39],[6],164,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,5,pick up the cream cheese and place it in the basket,0,280,134.78204654809088,validation,7,7,56,task_11_demos_08,per_init_ordinal,20260911,5,11,11,libero_object,1,[8],[8],[25],176,36,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,6,pick up the cream cheese and place it in the basket,1,238,120.52747821435332,validation,7,7,48,task_11_demos_35,per_init_ordinal,20260911,6,11,11,libero_object,1,[35],[35],[2],139,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,7,pick up the cream cheese and place it in the basket,0,280,132.61504846811295,validation,7,7,56,task_11_demos_41,per_init_ordinal,20260911,7,11,11,libero_object,1,[41],[41],[8],136,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,8,pick up the cream cheese and place it in the basket,1,192,112.52621525526047,validation,7,7,39,task_11_demos_45,per_init_ordinal,20260911,8,11,11,libero_object,1,[45],[45],[12],163,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,9,pick up the cream cheese and place it in the basket,1,254,131.28061301168054,validation,7,7,51,task_11_demos_16,per_init_ordinal,20260911,9,11,11,libero_object,1,[16],[16],[33],119,25,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,10,pick up the cream cheese and place it in the basket,0,280,136.21814349852502,validation,7,7,56,task_11_demos_04,per_init_ordinal,20260911,10,11,11,libero_object,1,[4],[4],[21],127,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,11,pick up the cream cheese and place it in the basket,0,280,135.17163792345673,validation,7,7,56,task_11_demos_03,per_init_ordinal,20260911,11,11,11,libero_object,1,[3],[3],[20],133,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,12,pick up the cream cheese and place it in the basket,1,162,91.59535126946867,validation,7,7,33,task_11_demos_30,per_init_ordinal,20260911,12,11,11,libero_object,1,[30],[30],[47],171,35,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,13,pick up the cream cheese and place it in the basket,1,183,102.27788935322315,validation,7,7,37,task_11_demos_23,per_init_ordinal,20260911,13,11,11,libero_object,1,[23],[23],[40],140,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,14,pick up the cream cheese and place it in the basket,1,198,108.34226904157549,validation,7,7,40,task_11_demos_14,per_init_ordinal,20260911,14,11,11,libero_object,1,[14],[14],[31],157,33,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,15,pick up the cream cheese and place it in the basket,1,226,117.6647200929001,validation,7,7,46,task_11_demos_48,per_init_ordinal,20260911,15,11,11,libero_object,1,[48],[48],[15],137,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,16,pick up the cream cheese and place it in the basket,1,205,114.84651430044323,validation,7,7,41,task_11_demos_33,per_init_ordinal,20260911,16,11,11,libero_object,1,[33],[33],[0],145,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,17,pick up the cream cheese and place it in the basket,0,280,148.22132652252913,validation,7,7,56,task_11_demos_18,per_init_ordinal,20260911,17,11,11,libero_object,1,[18],[18],[35],177,37,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,18,pick up the cream cheese and place it in the basket,0,280,146.99544869177043,validation,7,7,56,task_11_demos_13,per_init_ordinal,20260911,18,11,11,libero_object,1,[13],[13],[30],142,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,19,pick up the cream cheese and place it in the basket,1,198,108.42581627517939,validation,7,7,40,task_11_demos_46,per_init_ordinal,20260911,19,11,11,libero_object,1,[46],[46],[13],135,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,20,pick up the cream cheese and place it in the basket,0,280,144.65959892608225,validation,7,7,56,task_11_demos_43,per_init_ordinal,20260911,20,11,11,libero_object,1,[43],[43],[10],142,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,21,pick up the cream cheese and place it in the basket,1,245,128.46044450253248,validation,7,7,49,task_11_demos_28,per_init_ordinal,20260911,21,11,11,libero_object,1,[28],[28],[45],140,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,22,pick up the cream cheese and place it in the basket,0,280,142.59414139389992,validation,7,7,56,task_11_demos_29,per_init_ordinal,20260911,22,11,11,libero_object,1,[29],[29],[46],178,37,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,23,pick up the cream cheese and place it in the basket,1,255,130.91581604629755,validation,7,7,51,task_11_demos_17,per_init_ordinal,20260911,23,11,11,libero_object,1,[17],[17],[34],144,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,24,pick up the cream cheese and place it in the basket,1,198,115.59893444180489,validation,7,7,40,task_11_demos_37,per_init_ordinal,20260911,24,11,11,libero_object,1,[37],[37],[4],135,28,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,25,pick up the cream cheese and place it in the basket,0,280,130.66770142223686,validation,7,7,56,task_11_demos_31,per_init_ordinal,20260911,25,11,11,libero_object,1,[31],[31],[48],151,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,26,pick up the cream cheese and place it in the basket,1,212,118.0206099562347,validation,7,7,43,task_11_demos_26,per_init_ordinal,20260911,26,11,11,libero_object,1,[26],[26],[43],138,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,27,pick up the cream cheese and place it in the basket,1,207,115.48943685460836,validation,7,7,42,task_11_demos_40,per_init_ordinal,20260911,27,11,11,libero_object,1,[40],[40],[7],151,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,28,pick up the cream cheese and place it in the basket,1,178,104.34581115748733,validation,7,7,36,task_11_demos_42,per_init_ordinal,20260911,28,11,11,libero_object,1,[42],[42],[9],139,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,29,pick up the cream cheese and place it in the basket,1,195,108.64620394166559,validation,7,7,39,task_11_demos_32,per_init_ordinal,20260911,29,11,11,libero_object,1,[32],[32],[49],172,36,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,30,pick up the cream cheese and place it in the basket,1,257,122.1986825754866,validation,7,7,52,task_11_demos_24,per_init_ordinal,20260911,30,11,11,libero_object,1,[24],[24],[41],127,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,31,pick up the cream cheese and place it in the basket,1,205,109.81399930641055,validation,7,7,41,task_11_demos_19,per_init_ordinal,20260911,31,11,11,libero_object,1,[19],[19],[36],127,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,32,pick up the cream cheese and place it in the basket,1,208,120.15434768237174,validation,7,7,42,task_11_demos_47,per_init_ordinal,20260911,32,11,11,libero_object,1,[47],[47],[14],156,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,33,pick up the cream cheese and place it in the basket,1,186,110.56785092689097,validation,7,7,38,task_11_demos_38,per_init_ordinal,20260911,33,11,11,libero_object,1,[38],[38],[5],130,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,34,pick up the cream cheese and place it in the basket,1,226,122.66714254114777,validation,7,7,46,task_11_demos_11,per_init_ordinal,20260911,34,11,11,libero_object,1,[11],[11],[28],162,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,35,pick up the cream cheese and place it in the basket,1,168,101.10142571572214,validation,7,7,34,task_11_demos_22,per_init_ordinal,20260911,35,11,11,libero_object,1,[22],[22],[39],125,26,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,36,pick up the cream cheese and place it in the basket,1,204,113.40603519696742,validation,7,7,41,task_11_demos_25,per_init_ordinal,20260911,36,11,11,libero_object,1,[25],[25],[42],131,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,37,pick up the cream cheese and place it in the basket,0,280,128.0241515012458,validation,7,7,56,task_11_demos_15,per_init_ordinal,20260911,37,11,11,libero_object,1,[15],[15],[32],130,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,38,pick up the cream cheese and place it in the basket,0,280,126.87688626442105,validation,7,7,56,task_11_demos_09,per_init_ordinal,20260911,38,11,11,libero_object,1,[9],[9],[26],150,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,39,pick up the cream cheese and place it in the basket,1,217,115.2779729636386,validation,7,7,44,task_11_demos_05,per_init_ordinal,20260911,39,11,11,libero_object,1,[5],[5],[22],156,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,40,pick up the cream cheese and place it in the basket,0,280,142.36499220039696,validation,7,7,56,task_11_demos_07,per_init_ordinal,20260911,40,11,11,libero_object,1,[7],[7],[24],141,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,41,pick up the cream cheese and place it in the basket,1,214,119.79560033790767,validation,7,7,43,task_11_demos_01,per_init_ordinal,20260911,41,11,11,libero_object,1,[1],[1],[18],187,39,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,42,pick up the cream cheese and place it in the basket,0,280,140.0855603525415,validation,7,7,56,task_11_demos_27,per_init_ordinal,20260911,42,11,11,libero_object,1,[27],[27],[44],121,25,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,43,pick up the cream cheese and place it in the basket,0,280,138.91094533819705,validation,7,7,56,task_11_demos_20,per_init_ordinal,20260911,43,11,11,libero_object,1,[20],[20],[37],123,26,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,44,pick up the cream cheese and place it in the basket,1,257,131.80397608689964,validation,7,7,52,task_11_demos_00,per_init_ordinal,20260911,44,11,11,libero_object,1,[0],[0],[17],139,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,45,pick up the cream cheese and place it in the basket,1,219,117.15814362373203,validation,7,7,44,task_11_demos_49,per_init_ordinal,20260911,45,11,11,libero_object,1,[49],[49],[16],128,27,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,46,pick up the cream cheese and place it in the basket,1,239,123.21877318993211,validation,7,7,48,task_11_demos_44,per_init_ordinal,20260911,46,11,11,libero_object,1,[44],[44],[11],137,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,47,pick up the cream cheese and place it in the basket,1,171,92.47808539960533,validation,7,7,35,task_11_demos_36,per_init_ordinal,20260911,47,11,11,libero_object,1,[36],[36],[3],141,29,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,48,pick up the cream cheese and place it in the basket,1,172,41.29897198174149,validation,7,7,35,task_11_demos_06,per_init_ordinal,20260911,48,11,11,libero_object,1,[6],[6],[23],168,35,True,1,True
cross_episode_correct_600,600,correct,libero_object,1,49,pick up the cream cheese and place it in the basket,0,280,55.76995212864131,validation,7,7,56,task_11_demos_21,per_init_ordinal,20260911,49,11,11,libero_object,1,[21],[21],[38],147,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,0,pick up the butter and place it in the basket,0,280,154.00700800400227,validation,7,7,56,task_16_demos_48,per_init_ordinal,20260911,0,16,16,libero_object,6,[48],[48],[15],146,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,1,pick up the butter and place it in the basket,0,280,152.56177455186844,validation,7,7,56,task_16_demos_23,per_init_ordinal,20260911,1,16,16,libero_object,6,[23],[23],[40],158,33,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,2,pick up the butter and place it in the basket,1,135,79.56409413553774,validation,7,7,27,task_16_demos_31,per_init_ordinal,20260911,2,16,16,libero_object,6,[31],[31],[48],164,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,3,pick up the butter and place it in the basket,0,280,149.7708122190088,validation,7,7,56,task_16_demos_00,per_init_ordinal,20260911,3,16,16,libero_object,6,[0],[0],[17],169,35,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,4,pick up the butter and place it in the basket,0,280,148.51033411640674,validation,7,7,56,task_16_demos_25,per_init_ordinal,20260911,4,16,16,libero_object,6,[25],[25],[42],177,37,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,5,pick up the butter and place it in the basket,0,280,147.0514228856191,validation,7,7,56,task_16_demos_39,per_init_ordinal,20260911,5,16,16,libero_object,6,[39],[39],[6],165,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,6,pick up the butter and place it in the basket,0,280,145.58072587382048,validation,7,7,56,task_16_demos_02,per_init_ordinal,20260911,6,16,16,libero_object,6,[2],[2],[19],159,33,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,7,pick up the butter and place it in the basket,0,280,144.11403008177876,validation,7,7,56,task_16_demos_20,per_init_ordinal,20260911,7,16,16,libero_object,6,[20],[20],[37],146,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,8,pick up the butter and place it in the basket,0,280,149.64530059229583,validation,7,7,56,task_16_demos_10,per_init_ordinal,20260911,8,16,16,libero_object,6,[10],[10],[27],152,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,9,pick up the butter and place it in the basket,0,280,148.1343675320968,validation,7,7,56,task_16_demos_04,per_init_ordinal,20260911,9,16,16,libero_object,6,[4],[4],[21],178,37,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,10,pick up the butter and place it in the basket,0,280,146.66548597998917,validation,7,7,56,task_16_demos_03,per_init_ordinal,20260911,10,16,16,libero_object,6,[3],[3],[20],154,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,11,pick up the butter and place it in the basket,0,280,145.25024082232267,validation,7,7,56,task_16_demos_22,per_init_ordinal,20260911,11,16,16,libero_object,6,[22],[22],[39],153,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,12,pick up the butter and place it in the basket,0,280,143.76821654010564,validation,7,7,56,task_16_demos_46,per_init_ordinal,20260911,12,16,16,libero_object,6,[46],[46],[13],157,33,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,13,pick up the butter and place it in the basket,0,280,142.29498282354325,validation,7,7,56,task_16_demos_17,per_init_ordinal,20260911,13,16,16,libero_object,6,[17],[17],[34],167,35,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,14,pick up the butter and place it in the basket,0,280,140.8294253461063,validation,7,7,56,task_16_demos_33,per_init_ordinal,20260911,14,16,16,libero_object,6,[33],[33],[0],144,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,15,pick up the butter and place it in the basket,0,280,139.33489652443677,validation,7,7,56,task_16_demos_08,per_init_ordinal,20260911,15,16,16,libero_object,6,[8],[8],[25],150,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,16,pick up the butter and place it in the basket,0,280,156.64940519537777,validation,7,7,56,task_16_demos_34,per_init_ordinal,20260911,16,16,16,libero_object,6,[34],[34],[1],164,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,17,pick up the butter and place it in the basket,0,280,155.30695236567408,validation,7,7,56,task_16_demos_32,per_init_ordinal,20260911,17,16,16,libero_object,6,[32],[32],[49],152,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,18,pick up the butter and place it in the basket,0,280,154.05605436954647,validation,7,7,56,task_16_demos_28,per_init_ordinal,20260911,18,16,16,libero_object,6,[28],[28],[45],151,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,19,pick up the butter and place it in the basket,0,280,152.97518020588905,validation,7,7,56,task_16_demos_19,per_init_ordinal,20260911,19,16,16,libero_object,6,[19],[19],[36],149,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,20,pick up the butter and place it in the basket,0,280,151.77629901841283,validation,7,7,56,task_16_demos_24,per_init_ordinal,20260911,20,16,16,libero_object,6,[24],[24],[41],150,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,21,pick up the butter and place it in the basket,0,280,150.68935414589942,validation,7,7,56,task_16_demos_35,per_init_ordinal,20260911,21,16,16,libero_object,6,[35],[35],[2],175,36,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,22,pick up the butter and place it in the basket,0,280,149.52418081648648,validation,7,7,56,task_16_demos_40,per_init_ordinal,20260911,22,16,16,libero_object,6,[40],[40],[7],155,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,23,pick up the butter and place it in the basket,0,280,148.1309266174212,validation,7,7,56,task_16_demos_12,per_init_ordinal,20260911,23,16,16,libero_object,6,[12],[12],[29],154,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,24,pick up the butter and place it in the basket,0,280,145.1155650326982,validation,7,7,56,task_16_demos_01,per_init_ordinal,20260911,24,16,16,libero_object,6,[1],[1],[18],149,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,25,pick up the butter and place it in the basket,0,280,143.5368165196851,validation,7,7,56,task_16_demos_18,per_init_ordinal,20260911,25,16,16,libero_object,6,[18],[18],[35],144,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,26,pick up the butter and place it in the basket,0,280,142.14770347159356,validation,7,7,56,task_16_demos_06,per_init_ordinal,20260911,26,16,16,libero_object,6,[6],[6],[23],148,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,27,pick up the butter and place it in the basket,0,280,140.7313604913652,validation,7,7,56,task_16_demos_14,per_init_ordinal,20260911,27,16,16,libero_object,6,[14],[14],[31],154,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,28,pick up the butter and place it in the basket,0,280,139.31304671615362,validation,7,7,56,task_16_demos_09,per_init_ordinal,20260911,28,16,16,libero_object,6,[9],[9],[26],155,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,29,pick up the butter and place it in the basket,0,280,137.94550018198788,validation,7,7,56,task_16_demos_37,per_init_ordinal,20260911,29,16,16,libero_object,6,[37],[37],[4],158,33,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,30,pick up the butter and place it in the basket,0,280,136.44345898460597,validation,7,7,56,task_16_demos_05,per_init_ordinal,20260911,30,16,16,libero_object,6,[5],[5],[22],146,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,31,pick up the butter and place it in the basket,0,280,134.91543391346931,validation,7,7,56,task_16_demos_30,per_init_ordinal,20260911,31,16,16,libero_object,6,[30],[30],[47],162,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,32,pick up the butter and place it in the basket,0,280,149.7582849310711,validation,7,7,56,task_16_demos_15,per_init_ordinal,20260911,32,16,16,libero_object,6,[15],[15],[32],173,36,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,33,pick up the butter and place it in the basket,0,280,148.50181786343455,validation,7,7,56,task_16_demos_36,per_init_ordinal,20260911,33,16,16,libero_object,6,[36],[36],[3],151,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,34,pick up the butter and place it in the basket,0,280,147.1631948603317,validation,7,7,56,task_16_demos_47,per_init_ordinal,20260911,34,16,16,libero_object,6,[47],[47],[14],155,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,35,pick up the butter and place it in the basket,0,280,145.85965859889984,validation,7,7,56,task_16_demos_49,per_init_ordinal,20260911,35,16,16,libero_object,6,[49],[49],[16],151,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,36,pick up the butter and place it in the basket,0,280,144.67738704103976,validation,7,7,56,task_16_demos_42,per_init_ordinal,20260911,36,16,16,libero_object,6,[42],[42],[9],153,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,37,pick up the butter and place it in the basket,1,215,115.94863619003445,validation,7,7,43,task_16_demos_44,per_init_ordinal,20260911,37,16,16,libero_object,6,[44],[44],[11],152,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,38,pick up the butter and place it in the basket,0,280,142.1275775078684,validation,7,7,56,task_16_demos_07,per_init_ordinal,20260911,38,16,16,libero_object,6,[7],[7],[24],154,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,39,pick up the butter and place it in the basket,0,280,141.0701484689489,validation,7,7,56,task_16_demos_11,per_init_ordinal,20260911,39,16,16,libero_object,6,[11],[11],[28],171,35,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,40,pick up the butter and place it in the basket,0,280,153.0568691054359,validation,7,7,56,task_16_demos_45,per_init_ordinal,20260911,40,16,16,libero_object,6,[45],[45],[12],207,43,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,41,pick up the butter and place it in the basket,0,280,151.33330711908638,validation,7,7,56,task_16_demos_43,per_init_ordinal,20260911,41,16,16,libero_object,6,[43],[43],[10],146,30,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,42,pick up the butter and place it in the basket,0,280,149.95835660398006,validation,7,7,56,task_16_demos_38,per_init_ordinal,20260911,42,16,16,libero_object,6,[38],[38],[5],164,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,43,pick up the butter and place it in the basket,0,280,148.5339146591723,validation,7,7,56,task_16_demos_41,per_init_ordinal,20260911,43,16,16,libero_object,6,[41],[41],[8],156,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,44,pick up the butter and place it in the basket,0,280,146.9432872235775,validation,7,7,56,task_16_demos_29,per_init_ordinal,20260911,44,16,16,libero_object,6,[29],[29],[46],164,34,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,45,pick up the butter and place it in the basket,0,280,145.43469705153257,validation,7,7,56,task_16_demos_26,per_init_ordinal,20260911,45,16,16,libero_object,6,[26],[26],[43],156,32,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,46,pick up the butter and place it in the basket,0,280,143.78552608378232,validation,7,7,56,task_16_demos_13,per_init_ordinal,20260911,46,16,16,libero_object,6,[13],[13],[30],149,31,True,1,True
cross_episode_correct_600,600,correct,libero_object,6,47,pick up the butter and place it in the basket,0,280,142.3074500290677,validation,7,7,56,task_16_demos_27,per_init_ordinal,20260911,47,16,16,libero_object,6,[27],[27],[44],149,31,True,1,True
